,Year,Month,Price($) per Dozen (All Types),Price per Dozen (Table),Year,Month,State,State Identifier,Egg Type,Production in Dozens
198,2016,JUN,0.541,0.231,2016,JUN,MISSISSIPPI,28,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",6616600
199,2016,JUN,0.541,0.231,2016,JUN,MISSISSIPPI,28,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2841600
200,2016,JUN,0.541,0.231,2016,JUN,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
201,2016,JUN,0.541,0.231,2016,JUN,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",18541700
202,2016,JUN,0.541,0.231,2016,JUN,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",11775000
203,2016,JUN,0.541,0.231,2016,JUN,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",12791700
204,2016,JUN,0.541,0.231,2016,JUN,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
205,2016,JUN,0.541,0.231,2016,JUN,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4908400
206,2016,JUN,0.541,0.231,2016,JUN,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2808400
207,2016,JUN,0.541,0.231,2016,JUN,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",53600000
208,2016,JUN,0.541,0.231,2016,JUN,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1941700
209,2016,JUN,0.541,0.231,2016,JUN,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",6100000
210,2016,JUN,0.541,0.231,2016,JUN,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
211,2016,JUN,0.541,0.231,2016,JUN,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3908400
212,2016,JUN,0.541,0.231,2016,JUN,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
213,2016,JUN,0.541,0.231,2016,JUN,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",8550000
214,2016,JUN,0.541,0.231,2016,JUN,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2616700
215,2016,JUN,0.541,0.231,2016,JUN,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2691700
216,2016,JUL,0.651,0.361,2016,JUL,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",11525000
217,2016,JUL,0.651,0.361,2016,JUL,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3000000
218,2016,JUL,0.651,0.361,2016,JUL,ARKANSAS,5,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",15791700
219,2016,JUL,0.651,0.361,2016,JUL,ARKANSAS,5,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",8325000
220,2016,JUL,0.651,0.361,2016,JUL,FLORIDA,12,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",433300
221,2016,JUL,0.651,0.361,2016,JUL,FLORIDA,12,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",16191700
222,2016,JUL,0.651,0.361,2016,JUL,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",17441700
223,2016,JUL,0.651,0.361,2016,JUL,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",19458300
224,2016,JUL,0.651,0.361,2016,JUL,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",408300
225,2016,JUL,0.651,0.361,2016,JUL,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",10916700
226,2016,JUL,0.651,0.361,2016,JUL,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1500000
227,2016,JUL,0.651,0.361,2016,JUL,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",60750000
228,2016,JUL,0.651,0.361,2016,JUL,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1791700
229,2016,JUL,0.651,0.361,2016,JUL,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",102508300
230,2016,JUL,0.651,0.361,2016,JUL,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",166700
231,2016,JUL,0.651,0.361,2016,JUL,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5358400
232,2016,JUL,0.651,0.361,2016,JUL,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",491700
233,2016,JUL,0.651,0.361,2016,JUL,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",19966700
234,2016,JUL,0.651,0.361,2016,JUL,MISSISSIPPI,28,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",6875000
235,2016,JUL,0.651,0.361,2016,JUL,MISSISSIPPI,28,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3025000
236,2016,JUL,0.651,0.361,2016,JUL,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
237,2016,JUL,0.651,0.361,2016,JUL,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",19141700
238,2016,JUL,0.651,0.361,2016,JUL,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",12000000
239,2016,JUL,0.651,0.361,2016,JUL,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",13675000
240,2016,JUL,0.651,0.361,2016,JUL,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
241,2016,JUL,0.651,0.361,2016,JUL,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4750000
242,2016,JUL,0.651,0.361,2016,JUL,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2916600
243,2016,JUL,0.651,0.361,2016,JUL,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",55891600
244,2016,JUL,0.651,0.361,2016,JUL,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1991700
245,2016,JUL,0.651,0.361,2016,JUL,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5966700
246,2016,JUL,0.651,0.361,2016,JUL,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
247,2016,JUL,0.651,0.361,2016,JUL,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4091700
248,2016,JUL,0.651,0.361,2016,JUL,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
249,2016,JUL,0.651,0.361,2016,JUL,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",8625000
250,2016,JUL,0.651,0.361,2016,JUL,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2775000
251,2016,JUL,0.651,0.361,2016,JUL,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2741600
252,2016,AUG,0.654,0.369,2016,AUG,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",11608300
253,2016,AUG,0.654,0.369,2016,AUG,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3225000
254,2016,AUG,0.654,0.369,2016,AUG,ARKANSAS,5,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",15783300
255,2016,AUG,0.654,0.369,2016,AUG,ARKANSAS,5,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",8341700
256,2016,AUG,0.654,0.369,2016,AUG,FLORIDA,12,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",483300
257,2016,AUG,0.654,0.369,2016,AUG,FLORIDA,12,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15916700
258,2016,AUG,0.654,0.369,2016,AUG,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",17325000
259,2016,AUG,0.654,0.369,2016,AUG,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",19241700
260,2016,AUG,0.654,0.369,2016,AUG,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",408300
261,2016,AUG,0.654,0.369,2016,AUG,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",10658300
262,2016,AUG,0.654,0.369,2016,AUG,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1550000
263,2016,AUG,0.654,0.369,2016,AUG,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",61975000
264,2016,AUG,0.654,0.369,2016,AUG,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1700000
265,2016,AUG,0.654,0.369,2016,AUG,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",106558400
266,2016,AUG,0.654,0.369,2016,AUG,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",158300
267,2016,AUG,0.654,0.369,2016,AUG,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5325000
268,2016,AUG,0.654,0.369,2016,AUG,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",483300
269,2016,AUG,0.654,0.369,2016,AUG,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",20525000
270,2016,AUG,0.654,0.369,2016,AUG,MISSISSIPPI,28,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",6825000
271,2016,AUG,0.654,0.369,2016,AUG,MISSISSIPPI,28,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3075000
272,2016,AUG,0.654,0.369,2016,AUG,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
273,2016,AUG,0.654,0.369,2016,AUG,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",19266700
274,2016,AUG,0.654,0.369,2016,AUG,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",11791600
275,2016,AUG,0.654,0.369,2016,AUG,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",14116600
276,2016,AUG,0.654,0.369,2016,AUG,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
277,2016,AUG,0.654,0.369,2016,AUG,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4675000
278,2016,AUG,0.654,0.369,2016,AUG,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2850000
279,2016,AUG,0.654,0.369,2016,AUG,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",55241600
280,2016,AUG,0.654,0.369,2016,AUG,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1991700
281,2016,AUG,0.654,0.369,2016,AUG,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5575000
282,2016,AUG,0.654,0.369,2016,AUG,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
283,2016,AUG,0.654,0.369,2016,AUG,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4508400
284,2016,AUG,0.654,0.369,2016,AUG,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
285,2016,AUG,0.654,0.369,2016,AUG,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",8675000
286,2016,AUG,0.654,0.369,2016,AUG,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2783300
287,2016,AUG,0.654,0.369,2016,AUG,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2866700
288,2016,SEP,0.604,0.316,2016,SEP,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",11233300
289,2016,SEP,0.604,0.316,2016,SEP,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3175000
290,2016,SEP,0.604,0.316,2016,SEP,ARKANSAS,5,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",14725000
291,2016,SEP,0.604,0.316,2016,SEP,ARKANSAS,5,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",7783400
292,2016,SEP,0.604,0.316,2016,SEP,FLORIDA,12,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",458300
293,2016,SEP,0.604,0.316,2016,SEP,FLORIDA,12,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15025000
294,2016,SEP,0.604,0.316,2016,SEP,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",16716700
295,2016,SEP,0.604,0.316,2016,SEP,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",17808400
296,2016,SEP,0.604,0.316,2016,SEP,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",375000
297,2016,SEP,0.604,0.316,2016,SEP,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",10150000
298,2016,SEP,0.604,0.316,2016,SEP,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1550000
299,2016,SEP,0.604,0.316,2016,SEP,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",61066700
300,2016,SEP,0.604,0.316,2016,SEP,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1575000
301,2016,SEP,0.604,0.316,2016,SEP,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",103991700
302,2016,SEP,0.604,0.316,2016,SEP,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",150000
303,2016,SEP,0.604,0.316,2016,SEP,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5283300
304,2016,SEP,0.604,0.316,2016,SEP,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",508300
305,2016,SEP,0.604,0.316,2016,SEP,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",19800000
306,2016,SEP,0.604,0.316,2016,SEP,MISSISSIPPI,28,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",6533300
307,2016,SEP,0.604,0.316,2016,SEP,MISSISSIPPI,28,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2900000
308,2016,SEP,0.604,0.316,2016,SEP,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
309,2016,SEP,0.604,0.316,2016,SEP,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",18891700
310,2016,SEP,0.604,0.316,2016,SEP,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",11500000
311,2016,SEP,0.604,0.316,2016,SEP,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",13791700
312,2016,SEP,0.604,0.316,2016,SEP,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
313,2016,SEP,0.604,0.316,2016,SEP,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4733300
314,2016,SEP,0.604,0.316,2016,SEP,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2500000
315,2016,SEP,0.604,0.316,2016,SEP,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",53316700
316,2016,SEP,0.604,0.316,2016,SEP,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1866700
317,2016,SEP,0.604,0.316,2016,SEP,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5166700
318,2016,SEP,0.604,0.316,2016,SEP,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
319,2016,SEP,0.604,0.316,2016,SEP,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",4741700
320,2016,SEP,0.604,0.316,2016,SEP,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
321,2016,SEP,0.604,0.316,2016,SEP,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",8675000
322,2016,SEP,0.604,0.316,2016,SEP,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2633300
323,2016,SEP,0.604,0.316,2016,SEP,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2916700
324,2016,OCT,0.513,0.215,2016,OCT,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",11483300
325,2016,OCT,0.513,0.215,2016,OCT,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3300000
326,2016,OCT,0.513,0.215,2016,OCT,ARKANSAS,5,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",15450000
327,2016,OCT,0.513,0.215,2016,OCT,ARKANSAS,5,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",8000000
328,2016,OCT,0.513,0.215,2016,OCT,FLORIDA,12,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",408300
329,2016,OCT,0.513,0.215,2016,OCT,FLORIDA,12,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15766700
330,2016,OCT,0.513,0.215,2016,OCT,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",17266600
331,2016,OCT,0.513,0.215,2016,OCT,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",18483400
332,2016,OCT,0.513,0.215,2016,OCT,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",375000
333,2016,OCT,0.513,0.215,2016,OCT,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",10425000
334,2016,OCT,0.513,0.215,2016,OCT,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1608300
335,2016,OCT,0.513,0.215,2016,OCT,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",64966600
336,2016,OCT,0.513,0.215,2016,OCT,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1433300
337,2016,OCT,0.513,0.215,2016,OCT,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",107475000
338,2016,OCT,0.513,0.215,2016,OCT,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",166700
339,2016,OCT,0.513,0.215,2016,OCT,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5433400
340,2016,OCT,0.513,0.215,2016,OCT,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",550000
341,2016,OCT,0.513,0.215,2016,OCT,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",20875000
342,2016,OCT,0.513,0.215,2016,OCT,MISSISSIPPI,28,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",6775000
343,2016,OCT,0.513,0.215,2016,OCT,MISSISSIPPI,28,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2950000
344,2016,OCT,0.513,0.215,2016,OCT,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
345,2016,OCT,0.513,0.215,2016,OCT,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",19141600
346,2016,OCT,0.513,0.215,2016,OCT,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",12141700
347,2016,OCT,0.513,0.215,2016,OCT,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15025000
348,2016,OCT,0.513,0.215,2016,OCT,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
349,2016,OCT,0.513,0.215,2016,OCT,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5300000
350,2016,OCT,0.513,0.215,2016,OCT,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2416600
351,2016,OCT,0.513,0.215,2016,OCT,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",55475000
352,2016,OCT,0.513,0.215,2016,OCT,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1875000
353,2016,OCT,0.513,0.215,2016,OCT,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5425000
354,2016,OCT,0.513,0.215,2016,OCT,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
355,2016,OCT,0.513,0.215,2016,OCT,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5025000
356,2016,OCT,0.513,0.215,2016,OCT,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
357,2016,OCT,0.513,0.215,2016,OCT,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",9600000
358,2016,OCT,0.513,0.215,2016,OCT,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2650000
359,2016,OCT,0.513,0.215,2016,OCT,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2983300
360,2016,NOV,0.591,0.308,2016,NOV,ALABAMA,1,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",11241700
361,2016,NOV,0.591,0.308,2016,NOV,ALABAMA,1,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",3091600
362,2016,NOV,0.591,0.308,2016,NOV,ARKANSAS,5,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",15183300
363,2016,NOV,0.591,0.308,2016,NOV,ARKANSAS,5,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",7741700
364,2016,NOV,0.591,0.308,2016,NOV,FLORIDA,12,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",316700
365,2016,NOV,0.591,0.308,2016,NOV,FLORIDA,12,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15516700
366,2016,NOV,0.591,0.308,2016,NOV,GEORGIA,13,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",16966700
367,2016,NOV,0.591,0.308,2016,NOV,GEORGIA,13,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",18641700
368,2016,NOV,0.591,0.308,2016,NOV,ILLINOIS,17,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",366700
369,2016,NOV,0.591,0.308,2016,NOV,ILLINOIS,17,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",9975000
370,2016,NOV,0.591,0.308,2016,NOV,INDIANA,18,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1433400
371,2016,NOV,0.591,0.308,2016,NOV,INDIANA,18,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",63866700
372,2016,NOV,0.591,0.308,2016,NOV,IOWA,19,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1283300
373,2016,NOV,0.591,0.308,2016,NOV,IOWA,19,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",107266700
374,2016,NOV,0.591,0.308,2016,NOV,MARYLAND,24,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",166700
375,2016,NOV,0.591,0.308,2016,NOV,MARYLAND,24,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5316600
376,2016,NOV,0.591,0.308,2016,NOV,MINNESOTA,27,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",533300
377,2016,NOV,0.591,0.308,2016,NOV,MINNESOTA,27,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",20841700
378,2016,NOV,0.591,0.308,2016,NOV,MISSISSIPPI,28,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",6591600
379,2016,NOV,0.591,0.308,2016,NOV,MISSISSIPPI,28,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2833300
380,2016,NOV,0.591,0.308,2016,NOV,NEBRASKA,31,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
381,2016,NOV,0.591,0.308,2016,NOV,NEBRASKA,31,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",18616700
382,2016,NOV,0.591,0.308,2016,NOV,NORTH CAROLINA,37,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",11666700
383,2016,NOV,0.591,0.308,2016,NOV,NORTH CAROLINA,37,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",15525000
384,2016,NOV,0.591,0.308,2016,NOV,OREGON,41,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
385,2016,NOV,0.591,0.308,2016,NOV,OREGON,41,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5375000
386,2016,NOV,0.591,0.308,2016,NOV,PENNSYLVANIA,42,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2425000
387,2016,NOV,0.591,0.308,2016,NOV,PENNSYLVANIA,42,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",53975000
388,2016,NOV,0.591,0.308,2016,NOV,SOUTH CAROLINA,45,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",1800000
389,2016,NOV,0.591,0.308,2016,NOV,SOUTH CAROLINA,45,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5300000
390,2016,NOV,0.591,0.308,2016,NOV,SOUTH DAKOTA,46,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
391,2016,NOV,0.591,0.308,2016,NOV,SOUTH DAKOTA,46,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",5291700
392,2016,NOV,0.591,0.308,2016,NOV,UTAH,49,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",0
393,2016,NOV,0.591,0.308,2016,NOV,UTAH,49,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",10100000
394,2016,NOV,0.591,0.308,2016,NOV,VIRGINIA,51,"EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN",2450000
395,2016,NOV,0.591,0.308,2016,NOV,VIRGINIA,51,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",2625000
